,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
5,False,/6mJrgL7Mi13XjJeGYJFlD6UEVQw.jpg,"[16, 10751]",438695,en,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",171.941,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-01,Sing 2,False,8.0,3563
6,False,/ugb03YpXlsORMyZg8WGswqHiTNO.jpg,"[35, 18]",1092193,pt,¿Encontró lo que buscaba?,"A retired radio host bags groceries to earn money to attend his former employer's anniversary party, where he hopes to reunite with the love of his life.",141.788,/dKM5MnEgPSwDXaAyZhN4NtpJy9B.jpg,2023-03-10,Have a Nice Day!,False,7.1,8
7,False,/ghsPsvM0sEztdNT4kUlTsBF2LEF.jpg,[18],852046,fr,Athena,"Hours after the tragic death of their youngest brother in unexplained circumstances, three siblings have their lives thrown into chaos.",167.486,/s8B0GsFEebd0DW2spykLMxnc1Kn.jpg,2022-09-09,Athena,False,6.6,519
8,False,/9xKOVUZc0WM2Ue9zbGswDZmpz83.jpg,"[18, 10749, 35]",644100,en,As They Made Us,"Abigail, a divorced mother of two, is struggling to balance the dynamics within her dysfunctional family as she attempts to cultivate new love.",168.496,/qypGmqMTIT6PmDzmM3i2Aexaxug.jpg,2022-04-08,As They Made Us,False,5.5,16
9,False,/dvHKdXijoN1OEzGcPhd0eRvkfMd.jpg,"[27, 53, 28, 12]",960258,en,Shark Bait,"A group of friends enjoying a weekend steal a couple of jetskis racing them out to sea, ending up in a horrific head-on collision. They struggle to find a way home with a badly injured friend while from the waters below predators lurk.",172.939,/bVUgMgVozyFScDM3quP412kXrT.jpg,2022-05-13,Shark Bait,False,5.9,218
10,False,/rwgmDkIEv8VjAsWx25ottJrFvpO.jpg,"[10749, 18]",744276,en,After Ever Happy,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",164.916,/6b7swg6DLqXCO3XUsMnv6RwDMW2.jpg,2022-08-24,After Ever Happy,False,6.9,812
11,False,/rH3jY9JN9krUyE0Q3WLNtujMs8.jpg,"[28, 12, 878]",667538,en,Transformers: Rise of the Beasts,"A ‘90s globetrotting adventure that introduces the Maximals, Predacons, and Terrorcons to the existing battle on earth between Autobots and Decepticons.",154.539,/qBcIUgJmDGrcAKbhRwCd6AmO0ZW.jpg,2023-06-07,Transformers: Rise of the Beasts,False,0.0,0
12,False,/qaTzVAW1u16WFNsepjCrilBuInc.jpg,"[16, 28, 10751, 35, 878]",539681,en,DC League of Super-Pets,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",176.984,/r7XifzvtezNt31ypvsmb6Oqxw49.jpg,2022-07-27,DC League of Super-Pets,False,7.4,1158
13,False,/jCY35GkjwWUmoPO9EV1lWL6kuyj.jpg,"[28, 12, 53]",855440,es,Polar,"MG, a policewoman who has been expelled from the Corps due to the problems with alcohol and drugs that she has had since the loss of her son, receives a call from a man asking her to look for Macarena Gómez, a popular TV actress.",159.829,/efuKHH9LqBZB67AS87kprLgaYO8.jpg,2022-10-26,Polar,False,6.6,20
14,False,/jazlkwXfw4KdF6fVTRsolOvRCmu.jpg,"[53, 12]",924482,en,The Ledge,"A rock climbing adventure between two friends turns into a terrifying nightmare. After Kelly captures the murder of her best friend on camera, she becomes the next target of a tight knit group of friends who will stop at nothing to destroy the evidence and anyone in their way.",167.92,/S99eCSnRFfeZJmDaIGIZF58H7w.jpg,2022-02-18,The Ledge,False,6.6,221
15,False,/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg,"[878, 28, 12]",24428,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",175.755,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,2012-04-25,The Avengers,False,7.7,28346
16,False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",156.94,/or06FN3Dka5tukK1e9sl16pB3iy.jpg,2019-04-24,Avengers: Endgame,False,8.3,22856
17,False,/wyvUmyzqGOBDyqLHRSukGDjI7bH.jpg,[18],50014,en,The Help,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",167.278,/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg,2011-08-09,The Help,False,8.2,7042
18,False,/v2GqQcm4Yg54ADrdbEi4Y1FZZhz.jpg,"[53, 27]",746524,en,Blood,"Jess, a newly separated mother and nurse, moves into her old family farmhouse with Tyler, her teenage daughter, and Owen, her eight-year-old son. One night, the family dog senses something in the woods and runs off to find it. He returns a couple of days later and attacks Owen, savagely biting him before Jess is able to intervene. Owen is rushed to the hospital. His condition worsens, and no one can figure out why... until Jess discovers a disturbing cure...",157.497,/gCUFtTvjK4gbmjVxhx8bhyOhAeW.jpg,2023-01-12,Blood,False,5.9,42
19,False,/pcDc2WJAYGJTTvRSEIpRZwM3Ola.jpg,"[28, 12, 14, 878]",791373,en,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",170.28,/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,2021-03-18,Zack Snyder's Justice League,False,8.2,8684
0,False,/ryQbb26wl1ggtypXiZW0kjKZCrP.jpg,"[18, 12, 10749, 28, 36]",67308,cn,3D肉蒲團之極樂寶鑑,"Loosely based on a 17th century erotic Chinese story named The Carnal Prayer Mat, the story follows a young scholar named Yangsheng who gets married to the beautiful daughter of a local merchant. When their sex life proves unsatisfactory, Yangsheng leaves home and journeys to the Pavilion of Ultimate Bliss.",177.421,/mmvFokJgpFmNt522Hfpq3Zfs2Ra.jpg,2011-04-14,3-D Sex and Zen: Extreme Ecstasy,False,4.8,84
1,False,/rl7Jw8PjhSIjArOlDNv0JQPL1ZV.jpg,"[10749, 18]",851644,ko,20세기 소녀,"Yeon-du asks her best friend Bora to collect all the information she can about Baek Hyun-jin while she is away in the U.S. for heart surgery. Bora decides to get close to Baek's best friend, Pung Woon-ho first. However, Bora's clumsy plan unfolds in an unexpected direction. In 1999, a year before the new century, Bora, who turns seventeen, falls into the fever of first love.",168.944,/od22ftNnyag0TTxcnJhlsu3aLoU.jpg,2022-10-06,20th Century Girl,False,8.3,419
2,False,/rAiYTfKGqDCRIIqo664sY9XZIvQ.jpg,"[12, 18, 878]",157336,en,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,168.295,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,2014-11-05,Interstellar,False,8.4,30874
3,False,/6VX3TrYBtnMOHp3v44lIWWnEp7N.jpg,"[14, 10751, 35, 12]",852096,en,We Have a Ghost,"After Kevin finds a ghost named Ernest haunting his new home, he becomes an overnight social media sensation. But when Kevin and Ernest go rogue to investigate the mystery of the latter's past, they become targets of the CIA.",150.711,/xo0fgAUoEeVQ7KsKeMWypyglvnf.jpg,2023-02-24,We Have a Ghost,False,6.6,282
4,False,/aEGiJJP91HsKVTEPy1HhmN0wRLm.jpg,"[28, 12]",335787,en,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",175.562,/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,2022-02-10,Uncharted,False,7.0,4509
5,False,/rCZNtFhCId7zAMo68xyCEwnRvB.jpg,[18],901563,fr,Close,"Two thirteen year-olds have always been incredibly close but they drift apart after the intimacy of their relationship is questioned by schoolmates.  An emotionally transformative and unforgettable portrait of the intersection of friendship and love, identity and independence, and heartbreak and healing.",239.023,/nTtKyaaeQhcwiGg8sYcr3XyPdQZ.jpg,2022-11-01,Close,False,7.8,296
6,False,/hYZ4a0JvPETdfgJJ9ZzyFufq8KQ.jpg,"[28, 80, 878]",629176,en,Samaritan,"Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",160.957,/zgH8Ej50n2cvJCMJrxd4twEwSqz.jpg,2022-08-25,Samaritan,False,6.8,1593
7,False,/obKmfNexgL4ZP5cAmzdL4KbHHYX.jpg,"[12, 14]",673,en,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",172.237,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,2004-05-31,Harry Potter and the Prisoner of Azkaban,False,8.0,19268
8,False,/b2FxWOxe9K7ZZ1uaPOze2RJ1ajq.jpg,"[27, 28, 35]",675054,es,MexZombies,"A group of teenagers must face a zombie apocalypse, and help reestablish order.",145.478,/pTxw4GFE3ZfzJfvuUsPyD5njAuI.jpg,2022-10-26,MexZombies,False,7.1,130
9,False,/okRg5RLwYOM9I01aaT6A9tUqxoC.jpg,"[18, 53]",1057577,nl,Noise,"Matt, an influencer and young parent to newborn Julius, discovers a dark secret from his dementing father's past. He starts an in-depth investigation, which consequently opens a Pandora's box of secrets and unravels more family dramas than anticipated. Matt's wife, Liv, is deeply concerned and will do everything in her power not to lose him, but is it too late..?",236.26,/xODBcJ504eJ59V6yVbHGs2nsQuf.jpg,2023-03-17,Noise,False,5.2,42
10,False,/oMsoN3RsJEjxOWcImvwTffEnkMd.jpg,"[16, 10751]",987750,es,Inspector Sun y la maldición de la viuda negra,"Shanghai, 1934. In an insect world parallel to that of humans, veteran Inspector Sun, a lone spider, leads his last mission against his archenemy the Red Locust, before embarking on a well-deserved retirement. His vacation aboard a Pan Am clipper between Shanghai and San Francisco comes to an abrupt end when millionaire Dr. Spindelthorp is found murdered. What begins as a routine case for Sun will ultimately decide the fate of humanity.",164.935,/v1Wj5lzvsvFbXHdrmYGdXL10Q73.jpg,2022-12-28,Inspector Sun and the Curse of the Black Widow,False,6.9,112
11,False,/rshlQ6LfPRSWFhpGL4s5ZkIPR51.jpg,"[18, 36, 10752]",324786,en,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",174.767,/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg,2016-10-07,Hacksaw Ridge,False,8.2,12056
12,False,/rzdPqYx7Um4FUZeD8wpXqjAUcEm.jpg,"[18, 10749]",597,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",152.467,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,1997-11-18,Titanic,False,7.9,22607
13,False,/zGLHX92Gk96O1DJvLil7ObJTbaL.jpg,"[14, 12, 28]",338953,en,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",184.292,/jrgifaYeUtTnaH7NF5Drkgjg2MB.jpg,2022-04-06,Fantastic Beasts: The Secrets of Dumbledore,False,6.8,3416
14,False,/hw7foD5in5YCs7qY3Pap9pdc1Vc.jpg,"[28, 12, 35]",752623,en,The Lost City,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",155.187,/neMZH82Stu91d3iqvLdNQfqPPyl.jpg,2022-03-24,The Lost City,False,6.6,2625
15,False,/rXFe9rYsq4j1zEiOivJoUfdWsuR.jpg,"[27, 9648, 53]",880841,en,Abandoned,"After a young couple moves into a remote farmhouse with their infant son, the woman's struggles with postpartum psychosis begin to intensify... as the house reveals secrets of its own.",146.96,/cO9ywQ2AMHM9EoBJsJGH1Gl9U5L.jpg,2022-06-17,Abandoned,False,6.4,199
16,False,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,"[14, 12]",12445,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",165.699,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,2011-07-07,Harry Potter and the Deathly Hallows: Part 2,False,8.1,18521
17,False,/5GA3vV1aWWHTSDO5eno8V5zDo8r.jpg,"[27, 53]",760161,en,Orphan: First Kill,"After escaping from an Estonian psychiatric facility, Leena Klammer travels to America by impersonating Esther, the missing daughter of a wealthy family. But when her mask starts to slip, she is put against a mother who will protect her family from the murderous “child” at any cost.",142.369,/pHkKbIRoCe7zIFvqan9LFSaQAde.jpg,2022-07-27,Orphan: First Kill,False,6.8,1626
18,False,/c6BEspznv2528qaOGzvqtpktn1J.jpg,"[80, 18, 53]",862965,en,Emily the Criminal,"Desperate for income, Emily takes a shady gig buying goods with stolen credit cards supplied by a charismatic middleman named Youcef. Seduced by the quick cash and illicit thrills, they hatch a plan to take their business to the next level.",140.264,/iZvzMpREGiqDQ5eYbx8z70qPgst.jpg,2022-08-12,Emily the Criminal,False,6.8,450
19,False,/l45UqyARB3WxpYNuACjMjndpe85.jpg,"[16, 10751, 35, 14, 12, 10749]",809,en,Shrek 2,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",144.557,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,2004-05-19,Shrek 2,False,7.2,10835
